variant,layout,seed,step,rho,fro,diag,off_std,finite
tau8,annulus,7,80000,5.298695087432861,29.483062744140625,0.5639671087265015,0.05213680490851402,1
zero_rec,annulus,0,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,0,250,0.5971871018409729,11.194513320922852,0.4996594786643982,0.0013972159940749407,1
zero_rec,annulus,0,500,0.6610788106918335,11.216115951538086,0.4988926351070404,0.0023161075077950954,1
zero_rec,annulus,0,1000,0.7825659513473511,11.287288665771484,0.4952162206172943,0.004327756818383932,1
zero_rec,annulus,0,2000,1.0625168085098267,11.371756553649902,0.48545151948928833,0.006668967194855213,1
zero_rec,annulus,0,4000,1.4259607791900635,11.533053398132324,0.46998080611228943,0.00928929727524519,1
zero_rec,annulus,0,8000,1.9242652654647827,12.060148239135742,0.449855238199234,0.012954546138644218,1
zero_rec,annulus,0,16000,2.615858554840088,13.301608085632324,0.418036550283432,0.01834505796432495,1
zero_rec,annulus,0,32000,3.665066719055176,15.621077537536621,0.3676591217517853,0.02559775486588478,1
zero_rec,annulus,0,80000,6.226325988769531,20.96833038330078,0.26127639412879944,0.038255199790000916,1
zero_rec,annulus,1,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,1,250,0.5852296948432922,11.195249557495117,0.49964386224746704,0.0014287792146205902,1
zero_rec,annulus,1,500,0.6621958017349243,11.213459014892578,0.4988558292388916,0.0022841887548565865,1
zero_rec,annulus,1,1000,0.7890623807907104,11.28226089477539,0.4952538311481476,0.0042692855931818485,1
zero_rec,annulus,1,2000,1.0661286115646362,11.355672836303711,0.48566022515296936,0.006523828487843275,1
zero_rec,annulus,1,4000,1.4390136003494263,11.516505241394043,0.4705001413822174,0.009144704788923264,1
zero_rec,annulus,1,8000,1.9420231580734253,12.05844497680664,0.45023491978645325,0.012910845689475536,1
zero_rec,annulus,1,16000,2.674452066421509,13.333821296691895,0.41916608810424805,0.018374083563685417,1
zero_rec,annulus,1,32000,3.765127182006836,15.686091423034668,0.370061457157135,0.025660404935479164,1
zero_rec,annulus,1,80000,6.4400177001953125,21.014427185058594,0.2657411992549896,0.038197651505470276,1
zero_rec,annulus,2,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,2,250,0.601772129535675,11.196362495422363,0.499726802110672,0.0014060493558645248,1
zero_rec,annulus,2,500,0.6490148901939392,11.214658737182617,0.4989730417728424,0.0022547096014022827,1
zero_rec,annulus,2,1000,0.8577102422714233,11.2911376953125,0.49546486139297485,0.0043057468719780445,1
zero_rec,annulus,2,2000,1.111941933631897,11.378199577331543,0.48577094078063965,0.006653022952377796,1
zero_rec,annulus,2,4000,1.4847402572631836,11.541361808776855,0.4702390730381012,0.009281675331294537,1
zero_rec,annulus,2,8000,1.9704071283340454,12.067817687988281,0.4501217007637024,0.012943387031555176,1
zero_rec,annulus,2,16000,2.6640541553497314,13.292374610900879,0.4196155071258545,0.018234983086586,1
zero_rec,annulus,2,32000,3.730469226837158,15.615630149841309,0.3715217411518097,0.025463048368692398,1
zero_rec,annulus,2,80000,6.376499652862549,21.035465240478516,0.26756882667541504,0.038244567811489105,1
zero_rec,annulus,3,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,3,250,0.6133617758750916,11.198334693908691,0.49977216124534607,0.0014377018669620156,1
zero_rec,annulus,3,500,0.6773045063018799,11.217607498168945,0.499043732881546,0.0022838744334876537,1
zero_rec,annulus,3,1000,0.783534824848175,11.29254150390625,0.49567949771881104,0.004277907311916351,1
zero_rec,annulus,3,2000,1.067374348640442,11.377121925354004,0.4859951138496399,0.006620056927204132,1
zero_rec,annulus,3,4000,1.4470456838607788,11.539081573486328,0.4702957570552826,0.00927168969064951,1
zero_rec,annulus,3,8000,1.9598791599273682,12.050741195678711,0.4498959481716156,0.012890532612800598,1
zero_rec,annulus,3,16000,2.666264533996582,13.261977195739746,0.41881391406059265,0.018176084384322166,1
zero_rec,annulus,3,32000,3.7611069679260254,15.537015914916992,0.3690979778766632,0.02531241625547409,1
zero_rec,annulus,3,80000,6.402250289916992,20.825586318969727,0.2623893916606903,0.037831053137779236,1
zero_rec,annulus,4,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,4,250,0.6031776070594788,11.194979667663574,0.4996838867664337,0.0013924906961619854,1
zero_rec,annulus,4,500,0.6667659282684326,11.215493202209473,0.4989772439002991,0.0022703981958329678,1
zero_rec,annulus,4,1000,0.8007094264030457,11.288997650146484,0.4953891932964325,0.004309361334890127,1
zero_rec,annulus,4,2000,1.0644925832748413,11.367438316345215,0.4856494963169098,0.0066106878221035,1
zero_rec,annulus,4,4000,1.4382107257843018,11.525529861450195,0.4702494144439697,0.009220716543495655,1
zero_rec,annulus,4,8000,1.946932077407837,12.043216705322266,0.4504354000091553,0.012845303863286972,1
zero_rec,annulus,4,16000,2.6676394939422607,13.239277839660645,0.4196031391620636,0.018082857131958008,1
zero_rec,annulus,4,32000,3.73468017578125,15.534313201904297,0.37117719650268555,0.02525266632437706,1
zero_rec,annulus,4,80000,6.382102012634277,20.908021926879883,0.26647400856018066,0.03792571648955345,1
zero_rec,annulus,5,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,5,250,0.6182997226715088,11.198338508605957,0.4997851252555847,0.0014277168083935976,1
zero_rec,annulus,5,500,0.6519326567649841,11.215693473815918,0.498997300863266,0.0022669758182018995,1
zero_rec,annulus,5,1000,0.7941620945930481,11.286378860473633,0.49547168612480164,0.004263711161911488,1
zero_rec,annulus,5,2000,1.071600079536438,11.366640090942383,0.48576128482818604,0.0065860142931342125,1
zero_rec,annulus,5,4000,1.4560339450836182,11.532877922058105,0.4703982472419739,0.009233947843313217,1
zero_rec,annulus,5,8000,1.960530400276184,12.044711112976074,0.45030975341796875,0.012847695499658585,1
zero_rec,annulus,5,16000,2.675767660140991,13.254470825195312,0.41966158151626587,0.018119173124432564,1
zero_rec,annulus,5,32000,3.756366491317749,15.507126808166504,0.37040087580680847,0.025194108486175537,1
zero_rec,annulus,5,80000,6.438085556030273,20.787399291992188,0.2644968330860138,0.03765544667840004,1
zero_rec,annulus,6,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,6,250,0.5992612242698669,11.199065208435059,0.4996715784072876,0.0015251236036419868,1
zero_rec,annulus,6,500,0.67386394739151,11.215675354003906,0.49886295199394226,0.0023277057334780693,1
zero_rec,annulus,6,1000,0.7624993324279785,11.291863441467285,0.49555137753486633,0.004303948488086462,1
zero_rec,annulus,6,2000,1.074905514717102,11.378734588623047,0.48581087589263916,0.0066527146846055984,1
zero_rec,annulus,6,4000,1.470792531967163,11.546418190002441,0.4702344834804535,0.009305952116847038,1
zero_rec,annulus,6,8000,1.9868603944778442,12.062443733215332,0.44974085688591003,0.012940292246639729,1
zero_rec,annulus,6,16000,2.7029600143432617,13.27993392944336,0.4177207350730896,0.018263699486851692,1
zero_rec,annulus,6,32000,3.7993974685668945,15.580353736877441,0.36803263425827026,0.025435257703065872,1
zero_rec,annulus,6,80000,6.423702716827393,20.93588638305664,0.2620593309402466,0.03805147856473923,1
zero_rec,annulus,7,0,0.5,11.180339813232422,0.5,0.0,1
zero_rec,annulus,7,250,0.5958268046379089,11.196402549743652,0.49970170855522156,0.0014208576176315546,1
zero_rec,annulus,7,500,0.6749265193939209,11.215460777282715,0.49896642565727234,0.002279469510540366,1
zero_rec,annulus,7,1000,0.7568715214729309,11.288113594055176,0.4953732192516327,0.004315544851124287,1
zero_rec,annulus,7,2000,1.0240566730499268,11.367033004760742,0.4856523275375366,0.00662150839343667,1
zero_rec,annulus,7,4000,1.383808970451355,11.520862579345703,0.470309853553772,0.009211872704327106,1
zero_rec,annulus,7,8000,1.8754793405532837,12.022789001464844,0.4499027729034424,0.012833449058234692,1
zero_rec,annulus,7,16000,2.589675188064575,13.226419448852539,0.41880542039871216,0.018114447593688965,1
zero_rec,annulus,7,32000,3.693033456802368,15.506671905517578,0.37001174688339233,0.02525622583925724,1
zero_rec,annulus,7,80000,6.376274108886719,20.867887496948242,0.26505541801452637,0.03791670501232147,1
