seed,unit,orient,di
1,361,V,0.8525246
1,361,V,0.7590815
1,361,V,0.6287453
1,362,V,-0.18657243
1,362,V,-0.23429869
1,364,H,0.21161678
1,364,H,0.35898334
1,364,V,-0.20043448
1,364,V,0.4344464
1,364,V,0.18476442
1,364,V,0.34040326
1,364,V,0.68313295
1,364,V,0.63543516
1,364,V,0.7991176
1,365,H,0.025846718
1,365,H,0.174067
1,365,H,0.28486052
1,365,H,0.14801665
1,365,V,-0.37900555
1,365,V,-0.37809902
1,365,V,-0.2891878
1,365,V,-0.30844992
1,365,V,-0.25455022
1,365,V,-0.4092893
1,365,V,-0.48822895
1,365,V,-0.48801
1,365,V,-0.4839975
1,366,H,-0.59972656
1,366,H,-0.36412823
1,366,H,-0.3495478
1,366,H,-0.19919817
1,367,H,-0.36294562
1,367,H,-0.73962194
1,367,H,0.2217458
1,367,H,0.13174431
1,367,H,-0.79522675
1,367,H,-0.11754624
1,367,H,0.13717835
1,367,H,0.26556572
1,367,H,-1.0
1,367,H,-0.9711055
1,367,V,-0.035901006
1,367,V,-0.4027964
1,367,V,0.058979094
1,367,V,0.056684274
1,368,H,-0.48151213
1,368,H,-0.47274145
1,368,H,-0.46431875
1,368,H,-0.60951763
1,368,V,-0.18170725
1,368,V,-0.030120658
1,368,V,-0.05803225
1,368,V,-0.025466815
1,368,V,-0.07389438
1,368,V,-0.17959276
1,368,V,-0.11047906
1,368,V,-0.11309042
1,368,V,-0.09905285
1,368,V,-0.11577238
1,368,V,-0.007055238
1,368,V,-0.14288516
1,368,V,-0.07403363
1,368,V,-0.1773754
1,368,V,-0.09226705
1,368,V,-0.036653012
1,369,H,-0.86827606
1,369,H,-0.8350421
1,369,H,0.9854795
1,369,H,0.65172935
1,369,V,0.97406965
1,369,V,-0.9693876
1,370,H,-0.10509552
1,370,H,-0.09590494
1,370,H,-0.11088397
1,370,H,-0.08805133
1,370,H,-0.107078016
1,370,V,0.04290769
1,370,V,0.04321537
1,370,V,-2.9301538e-05
1,370,V,0.034358427
1,370,V,0.00040741178
1,370,V,0.022200037
1,371,H,0.48994386
1,371,V,0.788986
1,371,V,0.7155378
1,371,V,0.65575224
1,371,V,0.6668328
1,372,H,0.5063377
1,372,H,0.27956417
1,372,H,0.30947518
1,372,H,0.30291808
1,372,H,0.3448991
1,372,H,0.35571238
1,372,H,-0.15758285
1,372,V,0.33109456
1,372,V,0.35378057
1,372,V,0.23812373
1,373,H,0.012828242
1,373,H,-0.03714833
1,373,H,-0.081809975
1,373,H,-0.058334347
1,373,H,0.03560576
1,373,H,-0.16895464
1,373,H,-0.1159324
1,373,H,-0.035789616
1,373,H,-0.047726624
1,373,H,-0.2507907
1,374,H,0.83197415
1,374,H,0.7440858
1,374,H,0.8796159
1,374,V,-0.55353266
1,374,V,0.025033765
1,374,V,-0.12933049
1,374,V,-0.011867675
1,375,H,1.0
1,375,H,1.0
1,375,H,1.0
1,375,H,1.0
1,375,V,0.96953654
1,375,V,0.9593715
1,375,V,0.7761855
1,375,V,0.9261862
1,375,V,0.7317631
1,375,V,0.62522036
1,376,H,-0.8283617
1,376,H,-0.15686075
1,376,H,-0.04376241
1,376,H,-0.21528773
1,376,H,-0.8748809
1,376,H,-0.23494953
1,376,H,-0.09130275
1,376,H,-0.21155946
1,376,H,-0.8567286
1,376,H,-0.20787396
1,376,H,-0.15154077
1,376,H,-0.06749625
1,376,H,-0.9536602
1,376,H,-0.19985151
1,376,H,-0.0891844
1,376,V,-0.9855002
1,376,V,-0.9989445
1,376,V,-0.9990852
1,377,H,0.15872267
1,377,H,-0.0034499408
1,377,H,-0.1278734
1,377,H,0.18148825
1,377,H,-0.08021193
1,377,H,-0.09145805
1,377,H,-0.07265038
1,377,H,-0.12377898
1,377,H,0.19578227
1,377,H,-0.04740415
1,377,H,-0.09481338
1,377,H,-0.14275478
1,377,H,-0.12641914
1,377,H,-0.1591415
1,377,H,-0.09413834
1,377,H,-0.26073125
1,377,V,-0.39974236
1,377,V,-0.46341276
1,377,V,0.021028932
1,377,V,-0.097247556
1,377,V,-0.27620417
1,377,V,-0.22303481
1,377,V,0.022619747
1,377,V,0.01459106
1,377,V,-0.2520341
1,377,V,-0.28068963
1,377,V,-0.18390621
1,377,V,-0.009960698
1,378,H,-0.8979047
1,378,H,-0.9194054
1,378,H,-0.8723909
1,378,H,-0.42448407
1,378,H,-0.5266444
1,378,V,1.0
1,378,V,1.0
1,378,V,1.0
1,378,V,1.0
1,378,V,1.0
1,379,H,-0.96512914
1,379,H,-0.5817634
1,379,H,-0.49468544
1,379,H,-0.51981324
1,379,H,-0.49530646
1,379,H,-0.6728618
1,379,H,-0.9506639
1,379,H,-0.33617666
1,379,H,-0.03827938
1,379,H,0.5911429
1,379,H,0.79755694
1,379,H,0.5734672
1,379,H,-0.15984383
1,380,H,-0.15405276
1,380,H,-0.08171999
1,380,H,-0.043876212
1,380,H,-0.024335505
1,381,H,-0.49073485
1,381,H,-0.36304575
1,381,H,-0.3995957
1,381,H,-0.32193297
1,381,H,-0.07218417
1,382,H,0.8859466
1,382,H,0.6702213
1,382,H,0.56877154
1,382,H,0.7369965
1,382,H,0.8333775
1,382,H,0.6276768
1,382,H,0.72571075
1,382,H,0.6511559
1,382,H,0.8823405
1,382,H,0.74642223
1,382,H,0.82715416
1,382,V,-0.6754287
1,382,V,-0.6739527
1,382,V,-0.68677855
1,382,V,-0.06826047
1,382,V,-0.31516784
1,382,V,-0.27599788
1,382,V,-0.24268675
1,382,V,-0.38715518
1,382,V,-0.37201783
1,382,V,-0.47864375
1,383,H,-1.0
1,383,H,-1.0
1,383,H,1.0
1,383,H,1.0
1,383,H,1.0
1,383,V,-1.0
1,383,V,-1.0
1,383,V,-1.0
1,383,V,-1.0
1,383,V,-1.0
1,384,H,-0.70951486
1,384,H,-0.5170137
1,384,H,-0.4513098
1,384,H,-0.4909882
1,384,H,-0.6816176
1,385,H,-1.0
1,385,H,-1.0
1,385,H,-1.0
1,385,H,-0.9829233
1,385,V,1.0
1,385,V,1.0
1,385,V,1.0
1,385,V,1.0
1,386,H,0.74148065
1,386,H,0.7152994
1,386,H,0.056971364
1,386,H,0.05168681
1,386,H,0.12403837
1,386,H,-0.015525737
1,386,H,-0.6759653
1,386,H,-0.575815
1,386,H,-0.5458902
1,386,V,-0.24479364
1,386,V,-0.3402396
1,386,V,-0.26859406
1,386,V,-0.28940266
1,386,V,-0.1813862
1,387,H,-0.9913461
1,387,H,-1.0
1,387,H,-1.0
1,387,H,-1.0
1,387,H,0.74127424
1,387,V,-1.0
1,388,H,-0.29734543
1,388,H,-0.302003
1,388,V,0.39058566
1,388,V,0.6084223
1,388,V,0.7140219
1,388,V,0.7851343
1,388,V,0.6804721
1,389,H,0.22355086
1,389,H,0.5067477
1,389,H,0.4137581
1,389,H,0.48708934
1,389,V,0.6488122
1,389,V,0.5962286
1,389,V,0.63822025
1,389,V,0.85213536
1,390,H,-1.0
1,390,H,0.505324
1,390,H,0.46892118
1,390,H,-0.032937497
1,390,V,1.0
1,390,V,0.9999412
1,391,H,-0.6885413
1,391,H,-0.60875046
1,391,H,-0.5563246
1,392,V,1.0
1,393,H,0.36714396
1,393,H,0.55438036
1,393,H,-0.006060318
1,393,H,0.04719601
1,393,H,-0.10354117
1,393,H,-0.15395798
1,393,H,0.048736423
1,393,H,0.19008057
1,393,V,-0.23963155
1,393,V,-0.40602943
1,393,V,0.36012322
1,393,V,-0.04551458
1,393,V,0.1739635
1,393,V,-0.16370198
1,393,V,-0.065759994
1,393,V,0.27707055
1,393,V,0.19191998
1,393,V,0.37655693
1,393,V,0.0031803963
1,393,V,0.94301903
1,394,H,0.4144343
1,394,V,0.2830702
1,394,V,0.0071534435
1,394,V,0.051217522
1,394,V,-0.14097354
1,395,H,-0.9107037
1,396,H,0.04217565
1,396,H,0.042206466
1,396,H,0.03245087
1,396,H,0.033654317
1,396,H,0.05558089
1,396,H,0.010276301
1,396,H,0.008208514
1,396,H,0.02723535
1,396,V,-0.11128921
1,396,V,-0.19620672
1,396,V,0.019272832
1,396,V,0.11807171
1,396,V,0.04351806
1,396,V,0.05001027
1,396,V,0.12705614
1,396,V,0.35673118
1,397,H,-0.99979824
1,397,H,-0.91728264
1,397,H,-0.87177503
1,397,H,-0.94648826
1,397,H,0.99976695
1,397,H,0.90339977
1,397,H,0.92079157
1,397,H,0.5344751
1,397,V,-1.0
1,397,V,-1.0
1,397,V,-1.0
1,397,V,-1.0
1,398,H,-0.07373105
1,398,H,0.105626166
1,398,H,0.09880879
1,398,H,-0.094872646
1,398,H,0.013667535
1,398,H,-0.022048725
1,398,H,-0.082827635
1,398,H,0.011111334
1,398,H,0.025528561
1,399,H,1.0
1,399,H,1.0
1,399,H,1.0
1,399,V,-0.15383595
1,399,V,-0.53613347
1,399,V,-0.5134818
1,399,V,-0.6069336
1,400,H,0.0056204596
1,400,H,-0.006624612
1,400,H,0.029694997
1,400,H,0.10119259
1,400,H,0.024900677
1,400,H,0.013958802
1,400,H,0.027157135
1,400,H,0.09118262
1,400,H,-0.14616393
1,400,H,-0.17163484
1,400,V,0.0002656745
1,400,V,-0.026641116
1,400,V,-0.0049963114
1,400,V,-0.012247397
1,400,V,-0.005836037
1,400,V,-0.016076637
1,400,V,0.09335051
1,401,H,-0.991521
1,401,H,-0.93820864
1,401,H,-0.33974838
1,401,H,-0.6801551
1,401,H,-0.8262089
1,401,H,-0.6981089
1,401,H,-0.8848326
1,401,H,-0.842113
1,401,H,-0.9820374
1,401,H,-0.970329
1,402,H,1.0
1,402,H,1.0
1,402,H,1.0
1,402,H,1.0
1,402,H,1.0
1,402,V,-1.0
1,403,H,-0.059743445
1,403,V,-0.12653194
1,403,V,-0.11216312
1,403,V,-0.15101369
1,403,V,-0.4331308
1,404,V,-0.13869002
1,404,V,-0.2973382
1,404,V,-0.33213228
1,405,H,0.6784602
1,405,H,-0.3791649
1,405,H,-0.261097
1,405,H,-0.3441479
1,405,H,-0.34580958
1,405,H,-0.2812142
1,405,H,-0.919193
1,405,H,-0.8184639
1,405,H,-0.75567394
1,405,V,-0.17129594
1,406,H,0.9550441
1,406,H,0.9958645
1,406,H,0.54507005
1,406,H,0.898001
1,406,H,0.95936084
1,406,H,0.471601
1,406,H,0.8416103
1,406,H,0.9827011
1,406,V,-1.0
1,406,V,-1.0
1,406,V,-1.0
1,406,V,-1.0
1,406,V,-1.0
1,406,V,-1.0
1,406,V,-0.99943876
1,406,V,-1.0
1,407,H,-0.001045619
1,407,H,-0.21959567
1,407,H,-0.45224956
1,407,H,-0.4974647
1,407,H,-0.31183234
1,407,V,0.0012885882
1,408,H,-0.15232544
1,408,H,-0.14019042
1,408,H,0.06368049
1,408,H,-0.13191915
1,408,H,-0.040050734
1,408,H,-0.31297588
1,408,V,-0.115186125
1,408,V,-0.020276975
1,408,V,0.034854166
1,408,V,-0.028951067
1,408,V,0.12710068
1,409,H,-0.48222104
1,409,H,-0.40087292
1,409,V,-0.41983193
1,409,V,-0.24384266
1,409,V,-0.2573526
1,409,V,-0.07974337
1,410,H,0.2101649
1,410,H,0.3868913
1,410,H,0.46450353
1,410,H,0.16645494
1,410,H,0.013010504
1,410,H,0.25060588
1,410,H,0.06674298
1,410,H,0.20057626
1,410,H,0.15153453
1,410,H,0.06665927
1,410,H,0.21021698
1,410,H,0.16896477
1,410,H,0.07341811
1,410,H,0.07997457
1,410,H,0.02160772
1,410,H,0.1882796
1,410,V,-1.0
1,411,H,-0.007497673
1,411,H,-0.039987966
1,411,H,0.030753177
1,411,H,0.0036016225
1,411,H,-0.13253906
1,411,H,-0.034072448
1,411,H,-0.18267755
1,411,H,-0.120228395
1,411,H,-0.29357538
1,411,H,-0.24456674
1,411,H,-0.20603758
1,411,V,-0.004600462
1,411,V,-0.10768436
1,411,V,-0.107529305
1,411,V,-0.258375
1,411,V,-0.2376353
1,411,V,-0.19922242
1,411,V,-0.31848872
1,411,V,-0.12503971
1,411,V,-0.44845688
1,411,V,-0.11308108
1,411,V,0.012974238
1,411,V,-0.08085039
1,412,H,1.0
1,412,H,1.0
1,412,H,1.0
1,412,H,1.0
1,412,V,0.9830081
1,412,V,0.92612547
1,412,V,0.95877326
1,412,V,0.97882205
1,412,V,-0.87746143
1,412,V,-0.80757004
1,412,V,-0.54809487
1,412,V,-0.5672824
1,413,H,0.99281883
1,413,H,-0.92823064
1,413,H,0.9902529
1,413,H,-0.9244884
1,413,H,0.99333173
1,413,H,-0.91000557
1,413,H,0.99714273
1,413,H,-0.96708405
1,413,V,1.0
1,413,V,-0.8895686
1,413,V,0.9924032
1,413,V,-0.8345261
1,413,V,0.9876463
1,413,V,-0.79712105
1,413,V,0.9948188
1,413,V,-0.8824569
1,414,V,-0.024424257
1,414,V,0.10629242
1,414,V,0.095186725
1,414,V,0.022005867
1,414,V,0.053182505
1,414,V,-0.054661065
1,414,V,0.03892805
1,414,V,0.061066348
1,414,V,0.048205927
1,414,V,0.31866089
1,415,H,-1.0
1,415,H,-1.0
1,415,V,-0.99967766
1,416,H,0.08986585
1,416,H,-0.07662159
1,416,H,-0.117123336
1,416,H,-0.090896
1,416,H,0.1256613
1,416,H,-0.05634783
1,416,H,-0.067463554
1,416,H,-0.07521801
1,416,V,-0.16376026
1,416,V,-0.19197756
1,417,H,0.75030935
1,417,H,0.92804533
1,417,H,0.6459155
1,417,H,0.9414893
1,417,H,0.9433834
1,417,H,0.9847651
1,417,H,0.6807329
1,417,H,0.9186981
1,417,H,0.92165065
1,417,H,0.8844699
1,417,H,0.99253124
1,417,H,0.65851164
1,417,H,0.95376825
1,417,H,0.89765507
1,417,H,0.870997
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,417,V,1.0
1,418,H,-0.24112459
1,418,H,-0.23934306
1,418,H,-0.001937094
1,418,H,-0.0063018897
1,418,H,-0.006952036
1,418,H,-0.016971856
1,418,H,0.037480656
1,418,H,-0.017544523
1,418,H,-0.05673124
1,418,H,-0.033154637
1,418,H,0.026662737
1,418,H,0.057838704
1,418,H,-0.06425624
1,418,H,0.003814901
1,418,H,0.0023645456
1,418,H,-0.007114635
1,418,V,0.014605891
1,418,V,0.060831998
1,418,V,0.039922856
1,418,V,-0.035586417
1,418,V,-0.027804257
1,418,V,-0.038683906
1,418,V,-0.08632556
1,418,V,-0.024250137
1,418,V,-0.011692423
1,418,V,-0.037584245
1,418,V,-0.066582575
1,418,V,-0.23237649
1,418,V,-0.13923012
1,418,V,-0.1380367
1,418,V,-0.16239418
1,419,H,0.4626005
1,419,H,0.20442829
1,419,H,0.34756428
1,419,H,0.37448236
1,419,H,-0.18227074
1,419,H,0.13027146
1,419,H,-0.08923852
1,419,H,0.21821411
1,419,H,-0.018047655
1,419,H,-0.16908482
1,419,H,-0.079900935
1,419,H,0.046835266
1,419,H,-0.21035281
1,419,H,-0.2034591
1,419,H,-0.24726196
1,419,H,0.08489048
1,420,H,0.049758244
1,420,H,0.52077967
1,420,H,0.22729804
1,420,H,-0.3236811
1,420,H,0.20199853
1,420,H,0.2285354
1,420,H,0.17431943
1,420,H,0.018473001
1,420,V,-0.4119928
1,420,V,-0.12443571
1,420,V,0.05489391
1,420,V,-0.74061203
1,420,V,-0.35058424
1,420,V,-0.01714189
1,420,V,0.18166997
1,420,V,-0.7129869
1,420,V,-0.14191493
1,420,V,-0.11501836
1,420,V,-0.11881915
1,420,V,-0.5348199
1,420,V,0.9845892
1,421,V,-0.6374998
1,421,V,-0.3640958
1,421,V,-0.37526983
1,421,V,-0.3387075
1,421,V,-0.23662402
1,421,V,-0.25324768
1,421,V,-0.1888854
1,421,V,-0.091210045
1,421,V,-0.3204997
1,421,V,-0.161049
1,421,V,-0.19823074
1,421,V,-0.10683856
1,421,V,-0.43840206
1,421,V,-0.20016931
1,422,H,-0.24973421
1,422,H,-0.14590058
1,422,V,-0.24534167
1,422,V,-0.11479795
1,422,V,-0.23067158
1,422,V,0.0020106246
1,422,V,-0.12928554
1,422,V,-0.021062667
1,422,V,-0.08127562
1,422,V,-0.22231707
1,422,V,-0.06523123
1,422,V,0.565913
1,422,V,-0.03582423
1,422,V,-0.22199392
1,422,V,-0.19478036
1,422,V,0.087260135
1,423,H,-0.33161184
1,423,H,-0.14823884
1,423,H,-0.19618416
1,423,H,-0.27275625
1,424,V,-0.88870424
1,424,V,-0.29227364
1,424,V,-0.3167034
1,424,V,-0.30020055
1,425,V,-0.11371654
1,425,V,-0.110960186
1,425,V,0.005476622
1,425,V,-0.07328755
1,425,V,-0.10597143
1,425,V,-0.00488003
1,425,V,-0.08379185
1,425,V,0.075384565
1,425,V,0.050355002
1,425,V,0.067807056
1,425,V,0.110092394
1,426,H,0.3943273
1,426,H,0.6055502
1,426,H,0.5668665
1,426,H,0.52471316
1,426,V,0.99725235
1,426,V,1.0
1,426,V,0.99990517
1,426,V,0.99971616
1,427,H,-0.04810555
1,427,H,-0.020629032
1,427,H,-0.08166577
1,427,H,0.002094408
1,427,H,0.07105495
1,427,H,-0.06684398
1,427,H,-0.027139861
1,427,H,-0.014206
1,427,H,-0.031141149
1,427,H,0.05961483
1,427,V,-0.07106377
1,427,V,-0.11216028
1,427,V,-0.15950195
1,427,V,-0.116340406
1,427,V,0.012029678
1,427,V,-0.19307126
1,427,V,-0.15632352
1,427,V,-0.1375371
1,427,V,-0.06573431
1,428,H,0.104925945
1,428,H,0.5938362
1,428,H,0.3796319
1,428,H,0.57264894
1,428,V,-1.0
1,429,H,-1.0
1,429,H,-1.0
1,429,H,-1.0
1,429,H,-1.0
1,429,H,1.0
1,429,H,1.0
1,429,H,1.0
1,429,V,1.0
1,429,V,1.0
1,429,V,1.0
1,429,V,0.9982432
1,429,V,-0.9969105
1,429,V,-1.0
1,429,V,-1.0
1,429,V,-1.0
1,430,H,0.20687555
1,430,H,0.19329336
1,430,H,0.12661448
1,430,V,-0.05064175
1,430,V,0.15422934
1,430,V,0.15316303
1,430,V,0.13209607
1,430,V,0.16592605
1,430,V,-0.07667377
1,430,V,-0.021726696
1,430,V,-0.019547489
1,430,V,0.015369576
1,431,H,-1.0
1,431,H,-1.0
1,431,H,-1.0
1,431,H,-1.0
1,431,V,-1.0
1,431,V,-0.99928504
1,431,V,-0.9996107
1,431,V,-0.99970937
1,432,H,0.000600313
1,432,H,-0.092984825
1,432,H,0.04186045
1,432,H,0.10928918
1,432,H,0.102443926
1,432,H,0.19476481
1,432,V,-0.0013948373
1,432,V,-0.06255248
1,432,V,-0.12172006
1,432,V,0.03511391
1,432,V,-0.013829394
1,432,V,-0.031906407
1,432,V,-0.007894574
1,432,V,0.010105802
1,432,V,-0.005640528
1,432,V,0.07516826
1,432,V,0.12488636
1,432,V,0.06617762
1,433,H,0.97115797
1,433,H,0.62629735
1,433,H,0.6991136
1,433,H,0.30116212
1,433,H,0.21623464
1,433,H,0.3395198
1,433,H,0.7276921
1,433,H,0.20677845
1,433,H,0.285166
1,433,H,0.3467361
1,433,V,-0.27293402
1,433,V,0.17707513
1,433,V,-0.10766772
1,433,V,0.24943131
1,433,V,0.2502251
1,433,V,-0.10642177
1,433,V,0.1994778
1,434,V,-0.97960013
1,434,V,-1.0
1,434,V,-1.0
1,434,V,-1.0
1,435,H,1.0
1,435,H,1.0
1,435,H,1.0
1,435,H,1.0
1,436,H,-0.11499601
1,436,H,-0.01990553
1,436,H,0.17750445
1,436,H,-0.11990966
1,436,H,0.0072724377
1,436,H,0.13204327
1,436,H,0.119089544
1,436,H,0.07641568
1,436,H,0.15268806
1,436,V,-0.2674438
1,436,V,-0.11753732
1,436,V,-0.16816746
1,437,H,0.1312552
1,437,H,0.042854443
1,437,H,0.12945096
1,437,V,-0.4088708
1,437,V,0.029544324
1,437,V,-0.36858958
1,437,V,0.20574676
1,438,H,-0.8807598
1,438,V,0.35212564
1,438,V,0.46616292
1,438,V,0.41112703
1,438,V,0.35487008
1,438,V,0.3775326
1,439,H,0.07192381
1,439,H,0.05756287
1,439,H,0.1225926
1,439,H,-0.5901699
1,439,H,0.05053213
1,439,H,0.03207387
1,439,H,0.061953295
1,439,H,-0.01402576
1,439,V,-0.042372238
1,439,V,-0.105184555
1,439,V,-0.19253698
1,439,V,0.011279221
1,439,V,-0.21407038
1,440,H,-0.996634
1,440,H,0.49942616
1,440,V,0.52082515
1,440,V,0.9831708
1,441,V,-0.7829305
1,441,V,-0.84377563
1,441,V,-0.8772619
1,441,V,-0.9342959
1,442,V,0.3819551
1,442,V,0.3556868
1,442,V,0.3541974
1,442,V,0.3500927
1,442,V,0.34203595
1,442,V,-0.30166838
1,442,V,-0.09670852
1,442,V,0.08485128
1,442,V,0.009902487
1,443,V,-0.0848722
1,443,V,-0.36766207
1,443,V,-0.38845423
1,443,V,-0.48347056
1,443,V,-0.59715515
1,443,V,-0.3713114
1,443,V,-0.5343588
1,444,H,0.98580897
1,444,H,0.9916122
1,444,H,0.97676975
1,444,H,0.998124
1,444,H,0.9673019
1,444,V,-0.10523618
1,444,V,-0.13228475
1,444,V,0.0035377208
1,444,V,-0.10958475
1,444,V,-0.07240434
1,445,H,-0.09504508
1,445,H,-0.12592584
1,445,H,-0.18171234
1,445,H,-0.016761929
1,445,H,0.06951095
1,445,H,0.0011729941
1,445,H,-0.08196621
1,445,V,-0.4124063
1,445,V,-0.38144386
1,445,V,0.009775065
1,445,V,-0.18304732
1,445,V,-0.13567244
1,445,V,-0.2931589
1,445,V,0.14150654
1,445,V,-0.13445616
1,445,V,-0.12013159
1,445,V,-0.13288379
1,445,V,0.10931688
1,445,V,-0.38855022
1,445,V,-0.16462457
1,445,V,-0.2111578
1,445,V,0.074967474
1,446,H,0.1553976
1,446,V,0.0003574091
1,446,V,0.04015781
1,446,V,0.058246996
1,446,V,-0.06463627
1,446,V,-0.24951735
1,446,V,-0.020805798
1,446,V,-0.19004442
1,447,H,0.77593774
1,447,H,0.7735084
1,447,V,0.53505427
1,448,H,-0.6252431
1,448,H,-0.22788176
1,448,H,-0.32102686
1,448,H,-0.16501772
1,448,H,0.2583984
1,448,H,0.69486064
1,448,H,0.65610605
1,448,H,0.51518416
1,448,H,0.6451133
1,448,H,0.53171366
1,448,H,0.7750385
1,448,V,0.30585238
1,448,V,0.42546922
1,448,V,0.36683077
1,448,V,-0.7327079
1,448,V,-0.3232541
1,448,V,-0.5861401
1,448,V,-0.48675507
1,449,H,1.0
1,449,H,1.0
1,449,H,1.0
1,449,H,1.0
1,449,H,1.0
1,449,H,0.9998489
1,449,H,1.0
1,449,H,1.0
1,449,H,0.9999236
1,449,H,1.0
1,449,H,1.0
1,449,H,0.9995165
1,449,H,1.0
1,449,H,1.0
1,449,V,0.7021855
1,449,V,0.631221
1,449,V,0.3618761
1,449,V,0.9985386
1,449,V,0.82708645
1,449,V,0.46414948
1,449,V,0.45325142
1,449,V,0.99895
1,449,V,0.61648154
1,449,V,0.4029621
1,449,V,0.65455145
1,449,V,0.9891093
1,449,V,0.55949765
1,449,V,0.70299965
1,449,V,0.5897271
1,449,V,0.98409176
1,450,H,0.01871617
1,450,H,-0.18314035
1,450,H,-0.06936621
1,450,H,-0.1938691
1,450,H,-0.09886113
1,450,H,-0.31356966
1,450,H,-0.37958944
1,451,H,1.0
1,452,H,-0.9945753
1,452,H,-0.99799
1,452,H,-0.9922709
1,452,H,-0.9973527
1,452,H,-1.0
1,452,H,-0.99769473
1,452,H,-0.99975157
1,452,H,-0.9942543
1,452,H,-0.8195826
1,452,H,-0.7907239
1,452,V,1.0
1,452,V,1.0
1,452,V,1.0
1,452,V,1.0
1,452,V,1.0
1,452,V,1.0
1,452,V,1.0
1,452,V,1.0
1,452,V,1.0
1,453,V,0.011115855
1,454,H,-0.23224802
1,454,H,-0.18771882
1,454,H,-0.019396164
1,454,H,-0.0706148
1,454,V,-0.1170859
1,454,V,0.31172493
1,454,V,-0.023492143
1,454,V,-0.24931633
1,454,V,-0.21759932
1,455,H,0.11788463
1,455,H,0.107582234
1,455,H,0.1588054
1,455,H,0.08281315
1,455,H,0.069477774
1,455,H,0.08433527
1,455,H,0.0904309
1,455,H,0.075283796
1,455,H,0.08501817
1,455,H,0.13819695
1,455,H,0.13379292
1,455,H,0.102256946
1,455,V,-0.09577601
1,455,V,-0.05855899
1,455,V,-0.09941848
1,455,V,-0.123249754
1,455,V,-0.11351329
1,455,V,-0.09374871
1,455,V,-0.1430385
1,455,V,-0.12730213
1,455,V,-0.12041741
1,455,V,-0.19121264
1,455,V,-0.19079196
1,455,V,-0.15695798
1,456,H,0.7913456
1,457,H,-0.23510773
1,457,H,-0.29854357
1,457,H,-0.09522379
1,457,H,-0.097697586
1,457,V,-0.20177063
1,457,V,-0.40427464
1,457,V,-0.34683713
1,457,V,-0.29192784
1,458,H,-0.79567206
1,458,H,-0.7317399
1,458,H,-0.6326873
1,458,H,-0.683091
1,458,H,-0.5370608
1,458,H,-0.6200174
1,458,H,-0.37349236
1,458,H,0.07886851
1,458,H,0.08844993
1,458,H,-0.31768918
1,459,H,0.97928417
1,459,H,0.9814594
1,460,H,-0.1466528
1,460,V,-0.29340664
1,460,V,-0.022977425
1,460,V,-0.017704135
1,460,V,0.2878574
1,461,V,-0.21691653
1,461,V,-0.28469563
1,461,V,-0.23576824
1,461,V,-0.21156283
1,461,V,-0.21586148
1,461,V,-0.2143832
1,461,V,-0.16449264
1,461,V,-0.091917455
1,462,H,0.32432517
1,462,V,-0.41229358
1,462,V,-0.5406163
1,462,V,-0.54148227
1,462,V,-0.44759214
1,463,V,-0.8762799
1,463,V,-0.9600968
1,463,V,-0.9894148
1,463,V,-0.98312336
1,463,V,-0.59013355
1,464,H,0.824301
1,464,H,0.87317765
1,464,H,-0.10973826
1,464,H,0.9223363
1,464,H,-0.10054076
1,464,V,-0.9083222
1,464,V,-0.93978846
1,464,V,-0.9348903
1,465,H,-0.16549826
1,465,H,-0.1723902
1,465,H,-0.16187263
1,465,H,-0.16084139
1,465,V,-0.13060878
1,465,V,0.114269316
1,465,V,0.27348465
1,466,H,-0.2335167
1,466,H,0.077587985
1,466,H,-0.43936938
1,466,H,-0.07740842
1,466,H,-0.16009937
1,466,H,-0.08894785
1,467,H,1.0
1,467,H,1.0
1,467,H,1.0
1,467,H,0.9971646
1,467,V,1.0
1,467,V,1.0
1,467,V,1.0
1,467,V,1.0
1,468,H,0.9483335
1,468,H,0.91979873
1,468,H,0.9203645
1,468,H,0.8879293
1,468,V,-1.0
1,468,V,-1.0
1,468,V,-1.0
1,468,V,-1.0
1,469,H,0.027284762
1,469,H,0.067397825
1,469,H,0.052190892
1,469,H,0.008176495
1,469,H,-0.092151165
1,470,H,0.04925645
1,470,H,0.052783065
1,470,H,0.102440946
1,470,H,-0.0063681807
1,470,H,-0.008991292
1,470,H,0.035765026
1,470,H,-0.010299421
1,470,H,0.007585555
1,470,H,0.029307194
1,470,H,-0.012465271
1,470,H,0.0018644155
1,470,H,-0.01494734
1,470,V,-0.08218653
1,470,V,-0.035431296
1,470,V,-0.034568097
1,470,V,-0.056768123
1,470,V,-0.044381946
1,470,V,-0.033466153
1,470,V,-0.03920371
1,470,V,-0.02868136
1,470,V,-0.053318724
1,470,V,-0.009882604
1,470,V,0.015563484
1,470,V,0.025754215
1,471,H,-0.2245364
1,471,H,-0.23382442
1,471,H,0.12889987
1,471,H,0.31220448
1,471,H,-0.24317183
1,471,H,0.2457243
1,471,H,0.33343259
1,471,H,0.26150712
1,471,H,0.075923584
1,471,H,0.013158761
1,471,H,0.41381773
1,471,H,0.48207933
1,471,H,0.23110087
1,471,H,-0.15460837
1,472,H,-0.2837279
